Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
4483	4493	13	748	3364507	3363760	14959	998037	4436	108199	443	108199	443	1	889838	0.9139	0.8419	0.1186	161.8445	701	189675	703	-7.1089	101	-11.9655	29	3204	209	0.1448	0.4577	48.2708	11.6817	0.9134	0.5351	174.3581	701	185289	0.9582	0.3311
4493	4507	13	750	3385507	3384758	20999	1004268	6230	108763	564	108763	564	1	895505	0.9134	0.7635	0.1186	163.3752	701	190891	708	6.9568	509	11.3151	73	2726	86	0.1450	0.4709	47.9215	11.6875	0.9143	0.5632	175.8887	701	186505	0.9627	0.3349
4507	4513	13	752	3394527	3393776	9019	1006944	2675	109019	256	109019	256	1	897925	0.9135	0.8075	0.1185	163.8802	701	191415	710	6.7973	2777	9.4528	53	1366	61	0.1450	0.5947	48.0380	11.6897	0.9152	0.5492	176.3937	701	187029	0.9643	0.3367
4513	4517	13	753	3400547	3399795	6019	1008732	1787	109199	180	109199	180	1	899533	0.9138	0.8503	0.1185	162.8730	701	191768	710	-7.4803	887	7.1446	83	741	25	0.1450	0.6227	48.1194	11.6911	0.9143	0.5253	175.3866	701	187382	0.9644	0.3385
4517	4519	13	754	3403559	3402806	3011	1009622	890	109269	71	109269	71	1	900353	0.9140	0.6737	0.1184	163.3852	701	191939	711	-7.4870	887	-6.2759	29	642	38	0.1451	0.9806	48.3812	11.6915	0.9134	0.5287	175.8959	701	187554	0.9622	0.3363
4519	4523	13	754	3409587	3408834	6027	1011412	1790	109455	186	109455	186	1	901957	0.9143	0.8779	0.1184	163.3409	701	192305	712	6.2720	3673	-6.4177	79	767	13	0.1450	0.5899	48.4640	11.6928	0.9163	0.5126	175.8516	701	187920	0.9672	0.3405
4523	4547	13	755	3445867	3445113	36279	1022176	10763	110448	993	110448	993	1	911728	0.9133	0.7798	0.1183	166.3609	701	194401	721	-8.2095	2707	14.2278	79	4573	130	0.1454	0.3797	48.9041	11.7030	0.9162	0.5586	178.8716	701	190016	0.9656	0.3333
4547	4549	13	759	3448899	3448141	3031	1023075	900	110524	77	110524	77	1	912551	0.9135	0.7235	0.1183	166.9187	701	194556	722	7.9213	3673	4.6792	53	459	22	0.1455	0.8925	48.9378	11.7034	0.9164	0.5179	179.4265	701	190172	0.9643	0.3329
4549	4561	13	759	3467119	3466361	18219	1028481	5405	111057	533	111057	533	1	917424	0.9135	0.8343	0.1182	166.8545	701	195630	725	-9.8678	2707	-11.2128	47	2919	113	0.1455	0.4340	48.8485	11.7082	0.9161	0.5368	179.3623	701	191246	0.9617	0.3306
4561	4567	13	761	3476247	3475487	9127	1031189	2709	111305	248	111305	248	1	919884	0.9136	0.7748	0.1182	166.3823	701	196146	726	-8.8685	2707	7.1935	31	1826	125	0.1455	0.6297	48.9576	11.7104	0.9163	0.5508	178.8902	701	191762	0.9609	0.3300
4567	4583	13	762	3500647	3499886	24399	1038429	7240	112001	696	112001	696	1	926428	0.9133	0.8140	0.1181	166.3110	701	197573	730	8.5608	3673	-10.0935	139	2439	25	0.1456	0.4061	49.2420	11.7170	0.9134	0.5529	178.8188	701	193189	0.9579	0.3288
4583	4591	13	765	3512879	3512115	12231	1042056	3627	112363	362	112363	362	1	929693	0.9134	0.8455	0.1180	166.2568	701	198293	732	-8.8973	2707	10.9718	71	1634	57	0.1455	0.4987	49.2721	11.7200	0.9165	0.5421	178.7646	701	193909	0.9638	0.3311
4591	4597	13	766	3522067	3521302	9187	1044782	2725	112613	250	112613	250	1	932169	0.9135	0.7775	0.1180	167.7903	701	198807	735	-8.9113	2707	8.9434	53	1406	62	0.1456	0.6039	49.3822	11.7222	0.9158	0.5337	180.2981	701	194423	0.9607	0.3305
4597	4603	13	767	3531267	3530501	9199	1047513	2730	112870	257	112870	257	1	934643	0.9136	0.7982	0.1179	169.2439	701	199349	738	-7.4706	2161	-10.6129	31	1823	107	0.1457	0.5967	49.4948	11.7244	0.9166	0.5452	181.7518	701	194965	0.9593	0.3292
4603	4621	13	768	3558939	3558172	27671	1055720	8208	113626	756	113626	756	1	942094	0.9129	0.7813	0.1179	168.6733	701	200951	742	-7.2553	47	-9.3239	71	3668	94	0.1459	0.4294	49.4348	11.7318	0.9154	0.5749	181.1812	701	196567	0.9632	0.3289
4621	4637	13	771	3583627	3582857	24687	1063047	7327	114317	691	114317	691	1	948730	0.9126	0.8003	0.1178	169.5021	701	202413	747	8.2232	3257	-11.3220	59	3638	112	0.1460	0.4262	49.1329	11.7382	0.9143	0.5733	182.0100	701	198029	0.9592	0.3283
4637	4639	13	774	3586719	3585946	3091	1063960	914	114394	78	114394	78	1	949566	0.9128	0.7245	0.1178	170.0228	701	202581	748	-7.6814	1877	-5.2973	37	579	26	0.1460	0.9475	49.3397	11.7387	0.9143	0.5293	182.5278	701	198198	0.9589	0.3286
4639	4643	13	774	3592907	3592134	6187	1065798	1837	114580	186	114580	186	1	951218	0.9131	0.8600	0.1177	169.9729	701	202949	749	-7.3933	2161	-5.1176	17	1837	211	0.1460	0.6059	49.4199	11.7400	0.9152	0.5241	182.4779	701	198566	0.9612	0.3277
4643	4649	13	775	3602199	3601425	9291	1068555	2756	114843	263	114843	263	1	953712	0.9132	0.8108	0.1177	169.3524	701	203517	750	-6.9449	2161	-6.0693	101	1064	15	0.1460	0.5953	49.5342	11.7421	0.9163	0.5484	181.8573	701	199134	0.9610	0.3323
4649	4651	13	776	3605299	3604524	3099	1069474	919	114919	77	114919	77	1	954555	0.9134	0.7122	0.1176	168.9130	701	203671	750	-7.1654	2207	5.4507	71	410	17	0.1461	0.9374	49.5678	11.7425	0.9167	0.5134	181.4151	701	199289	0.9604	0.3557
4651	4657	13	776	3614607	3613832	9307	1072233	2759	115155	236	115155	236	1	957078	0.9133	0.7274	0.1176	168.4322	701	204190	751	-8.1928	2707	9.8790	157	873	21	0.1461	0.6664	49.6700	11.7447	0.9166	0.5469	180.9344	701	199808	0.9592	0.3372
4657	4663	13	777	3623927	3623151	9319	1074999	2765	115423	268	115423	268	1	959576	0.9135	0.8246	0.1175	167.8488	701	204745	752	-7.9088	2161	-7.0896	67	1276	31	0.1462	0.5595	49.7861	11.7468	0.9173	0.5278	180.3509	701	200363	0.9596	0.3334
4663	4673	13	778	3639487	3638710	15559	1079615	4616	115842	419	115842	419	1	963773	0.9133	0.7726	0.1175	168.2668	701	205650	755	-7.6468	2707	-8.0896	67	2147	56	0.1463	0.5227	49.8142	11.7507	0.9159	0.5623	180.7689	701	201268	0.9589	0.3325
4673	4679	13	780	3648839	3648060	9351	1082389	2774	116089	247	116089	247	1	966300	0.9133	0.7582	0.1174	169.7546	701	206180	758	-7.6963	2707	6.0061	163	896	17	0.1464	0.6256	49.9204	11.7528	0.9165	0.5368	182.2568	701	201798	0.9590	0.3299
4679	4691	13	781	3667579	3666799	18739	1087950	5562	116599	510	116599	510	1	971351	0.9130	0.7811	0.1174	170.6191	701	207279	762	-7.8050	2707	-16.1277	47	3011	112	0.1466	0.4837	50.0752	11.7575	0.9153	0.5596	183.1213	701	202897	0.9560	0.3277
4691	4703	13	783	3686367	3685585	18787	1093523	5572	117099	500	117099	500	1	976424	0.9126	0.7648	0.1173	171.5235	701	208364	766	-6.9224	2707	-12.6098	41	3313	149	0.1468	0.5124	50.1177	11.7622	0.9139	0.5673	184.0257	701	203982	0.9575	0.3298
4703	4721	13	785	3714639	3713855	28271	1101912	8388	117865	766	117865	766	1	984047	0.9120	0.7786	0.1173	168.8217	701	210012	768	7.9935	3673	-10.5512	127	2956	36	0.1471	0.4312	49.8480	11.7694	0.9185	0.5701	181.3238	701	205630	0.9637	0.3318
4721	4723	13	788	3717787	3717000	3147	1102846	935	117954	90	117954	90	1	984892	0.9123	0.8210	0.1172	-169.5183	191	333058	3318	8.4849	3673	4.3023	43	531	29	0.1470	0.8012	49.9699	11.7699	0.9176	0.5145	180.8074	701	205811	0.9622	0.3311
4723	4729	13	788	3727239	3726452	9451	1105651	2804	118225	271	118225	271	1	987426	0.9124	0.8247	0.1172	-167.1780	191	333885	3329	-7.9632	4261	-8.1748	103	1039	12	0.1471	0.5663	50.0852	11.7720	0.9186	0.5312	179.2154	701	206369	0.9640	0.3334
4729	4733	13	789	3733547	3732759	6307	1107520	1870	118400	175	118400	175	1	989120	0.9126	0.7989	0.1171	-168.1257	191	334453	3334	7.9398	3673	8.4468	47	1000	51	0.1470	0.6732	50.1593	11.7732	0.9175	0.5153	178.2083	701	206722	0.9635	0.3321
4733	4751	13	790	3761999	3761210	28451	1115961	8440	119212	812	119212	812	1	996749	0.9123	0.8217	0.1171	-168.7539	191	336996	3360	8.3436	3673	-14.7931	29	6087	405	0.1469	0.3683	50.4174	11.7804	0.9176	0.5368	176.4094	701	208404	0.9613	0.3288
4751	4759	13	793	3774679	3773887	12679	1119724	3762	119549	337	119549	337	1	1000175	0.9122	0.7654	0.1170	-170.7120	191	338138	3370	9.2946	3673	-10.8852	61	1796	48	0.1471	0.5756	50.5599	11.7834	0.9174	0.5485	176.3153	701	209138	0.9625	0.3303
4759	4783	13	794	3812847	3812054	38167	1131049	11325	120591	1042	120591	1042	1	1010458	0.9113	0.7865	0.1170	-172.4293	191	341549	3404	7.1260	3697	14.0345	29	8163	577	0.1474	0.3742	50.9580	11.7930	0.9206	0.5518	178.0585	701	211331	0.9685	0.3300
4783	4787	13	798	3819227	3818430	6379	1132940	1890	120776	185	120776	185	1	1012164	0.9116	0.8370	0.1169	-172.3455	191	342114	3410	7.1031	3697	-6.7391	23	1492	123	0.1474	0.6007	51.0361	11.7942	0.9216	0.5038	177.2790	577	229854	0.9665	0.3291
4787	4789	13	799	3822419	3821621	3191	1133888	948	120851	76	120851	76	1	1013037	0.9118	0.6858	0.1169	-170.2251	191	342389	3415	8.5902	3697	5.4706	17	948	117	0.1475	0.9747	51.0678	11.7947	0.9213	0.5327	178.6702	661	216256	0.9662	0.3294
4789	4793	13	799	3828807	3828009	6387	1135781	1892	121045	194	121045	194	1	1014736	0.9121	0.8776	0.1168	-171.1309	191	342953	3420	7.5661	3697	7.7904	167	602	15	0.1473	0.6068	51.1498	11.7959	0.9205	0.5295	179.4841	661	216648	0.9646	0.3288
4793	4799	13	800	3838399	3837600	9591	1138628	2846	121327	282	121327	282	1	1017301	0.9123	0.8484	0.1168	-170.4315	197	337011	3251	8.0011	3673	5.8691	191	872	15	0.1472	0.5447	51.2694	11.7980	0.9187	0.5343	178.0572	577	231072	0.9634	0.3311
4799	4801	13	801	3841599	3840799	3199	1139577	950	121420	94	121420	94	1	1018157	0.9126	0.8475	0.1167	-170.2234	197	337286	3254	-7.8871	4261	-6.4627	67	451	7	0.1471	0.7937	51.3087	11.7984	0.9174	0.5165	177.3536	577	231275	0.9615	0.3300
4801	4813	13	801	3860827	3860027	19227	1145283	5705	121931	511	121931	511	1	1023352	0.9123	0.7675	0.1167	-175.2995	197	338968	3266	-7.5654	4261	8.3562	73	2469	76	0.1473	0.5014	51.5259	11.8030	0.9202	0.5566	179.1594	577	232485	0.9658	0.3307
4813	4817	13	803	3867247	3866445	6419	1147184	1902	122100	169	122100	169	1	1025084	0.9124	0.7617	0.1166	-177.9746	197	339527	3269	-6.4576	4261	-5.0244	41	1128	50	0.1473	0.7157	51.5977	11.8042	0.9202	0.5416	179.8602	701	214555	0.9678	0.3305
4817	4831	13	804	3889759	3888956	22511	1153864	6680	122733	633	122733	633	1	1031131	0.9122	0.8127	0.1166	-180.0051	197	341500	3287	6.1889	4283	-13.0822	73	2923	67	0.1472	0.4264	51.3218	11.8096	0.9156	0.5466	178.1198	701	215866	0.9628	0.3296
4831	4861	13	806	3938219	3937414	48459	1168242	14377	124108	1375	124108	1375	1	1044134	0.9115	0.8206	0.1166	-179.8173	197	345717	3330	7.3435	457	13.8033	61	6899	240	0.1472	0.3230	51.8550	11.8216	0.9170	0.5590	180.4246	577	237313	0.9630	0.3280
4861	4871	13	811	3954439	3953629	16219	1173055	4815	124575	467	124575	467	1	1048480	0.9115	0.8325	0.1165	-180.2437	197	347138	3344	-6.5449	1303	8.7377	61	2326	85	0.1471	0.4599	52.0292	11.8253	0.9174	0.5366	179.9029	577	238329	0.9630	0.3267
4871	4877	13	813	3964187	3963375	9747	1175944	2888	124835	260	124835	260	1	1051109	0.9116	0.7731	0.1165	-182.6396	197	347965	3350	-7.5005	1063	8.5254	59	1430	57	0.1471	0.6178	52.1387	11.8273	0.9181	0.5363	179.8614	577	238918	0.9640	0.3276
4877	4889	13	814	3983719	3982906	19531	1181741	5796	125350	515	125350	515	1	1056391	0.9112	0.7633	0.1164	-184.7665	197	349652	3365	-6.8772	1303	13.6197	71	2605	87	0.1473	0.5053	52.3558	11.8319	0.9139	0.5498	181.5735	701	221315	0.9611	0.3277
4889	4903	13	816	4006567	4005752	22847	1188520	6780	125989	639	125989	639	1	1062531	0.9110	0.8100	0.1164	-179.0711	197	351652	3391	7.5996	457	-10.2291	179	2079	13	0.1473	0.4207	52.6252	11.8372	0.9180	0.5472	185.8631	577	241514	0.9661	0.3270
4903	4909	13	818	4016379	4015562	9811	1191428	2908	126266	277	126266	277	1	1065162	0.9111	0.8189	0.1163	-180.8731	197	352519	3398	-7.6331	1063	6.5767	163	931	18	0.1473	0.5718	52.7417	11.8392	0.9157	0.5343	185.1526	701	223215	0.9640	0.3265
4909	4919	13	819	4032759	4031941	16379	1196287	4858	126724	458	126724	458	1	1069563	0.9111	0.8109	0.1163	-180.3604	197	353946	3413	7.6050	3673	7.8686	137	1653	32	0.1474	0.4926	52.9351	11.8429	0.9161	0.5486	185.4593	701	224159	0.9652	0.3279
4919	4931	13	821	4052459	4051639	19699	1202134	5846	127260	536	127260	536	1	1074874	0.9109	0.7889	0.1162	-183.9746	197	355681	3427	7.4212	3673	18.5593	59	2904	117	0.1474	0.4850	53.1635	11.8473	0.9165	0.5555	186.1127	701	225332	0.9686	0.3310
4931	4933	13	823	4055747	4054925	3287	1203110	977	127344	85	127344	85	1	1075766	0.9111	0.7489	0.1162	-182.8071	197	355960	3431	7.7484	457	6.4468	47	530	29	0.1475	0.8775	53.1986	11.8477	0.9160	0.5184	186.5792	701	225519	0.9665	0.3304
4933	4937	13	823	4062327	4061505	6579	1205061	1950	127531	187	127531	187	1	1077530	0.9113	0.8258	0.1161	-183.4924	197	356520	3436	7.2101	457	5.2795	347	472	8	0.1474	0.6419	53.2779	11.8490	0.9176	0.5279	186.5007	701	225897	0.9675	0.3382
4937	4943	13	824	4072207	4071384	9879	1207992	2930	127784	253	127784	253	1	1080208	0.9113	0.7439	0.1161	-184.4467	197	357402	3444	7.3829	457	-6.9083	109	1085	13	0.1475	0.6408	52.4088	11.8510	0.9170	0.5464	186.5927	577	245631	0.9664	0.3358
4943	4951	13	825	4085399	4084575	13191	1211906	3913	128135	351	128135	351	1	1083771	0.9112	0.7731	0.1160	-184.8579	197	358526	3455	8.1002	3673	-11.6271	59	1936	54	0.1475	0.5735	52.5609	11.8538	0.9148	0.5517	186.7574	577	246449	0.9660	0.3391
4951	4957	13	826	4095307	4094482	9907	1214847	2940	128418	283	128418	283	1	1086429	0.9114	0.8299	0.1160	-187.4467	197	359372	3461	8.4988	3673	-6.7822	101	1100	15	0.1475	0.5615	52.6808	11.8558	0.9146	0.5350	185.9943	701	227827	0.9665	0.3385
4957	4967	13	827	4111847	4111021	16539	1219756	4908	128869	451	128869	451	1	1090887	0.9113	0.7926	0.1159	-187.2792	197	360833	3476	6.8258	3673	9.0990	101	1914	47	0.1475	0.5083	52.8742	11.8595	0.9157	0.5471	188.2240	701	228798	0.9682	0.3381
4967	4969	13	829	4115159	4114331	3311	1220733	978	128968	100	128968	100	1	1091765	0.9116	0.8823	0.1159	-186.2335	197	361124	3480	7.2938	3673	-6.3115	61	467	9	0.1474	0.7087	52.9156	11.8599	0.9163	0.4995	188.6705	701	228992	0.9675	0.3365
4969	4973	13	829	4121787	4120959	6627	1222702	1968	129169	201	129169	201	1	1093533	0.9119	0.8817	0.1158	-186.3147	197	361723	3486	6.2216	3673	-8.0000	29	1421	90	0.1474	0.6062	53.0017	11.8611	0.9161	0.5184	188.5264	701	229393	0.9660	0.3359
4973	4987	13	830	4145027	4144198	23239	1229599	6897	129795	626	129795	626	1	1099804	0.9116	0.7838	0.1158	-184.8426	197	363745	3508	7.4703	1163	9.9577	71	3090	97	0.1475	0.4487	53.2699	11.8663	0.9147	0.5575	188.7903	577	250190	0.9648	0.3362
4987	4993	13	832	4155007	4154176	9979	1232558	2959	130052	257	130052	257	1	1102506	0.9116	0.7503	0.1158	-184.6041	197	364608	3517	8.1089	257	8.4595	37	1860	109	0.1475	0.6433	53.3789	11.8683	0.9159	0.5328	189.6898	577	250796	0.9656	0.3349
4993	4999	13	833	4164999	4164167	9991	1235523	2964	130343	291	130343	291	1	1105180	0.9118	0.8485	0.1157	-185.4772	197	365482	3525	7.0632	617	8.0488	41	1762	94	0.1475	0.5552	53.5022	11.8703	0.9174	0.5351	188.4506	577	251442	0.9662	0.3359
4999	5003	13	834	4171667	4170834	6667	1237501	1978	130543	200	130543	200	1	1106958	0.9121	0.8742	0.1157	-186.2843	197	366054	3530	10.6420	257	6.2489	229	544	11	0.1474	0.6112	53.5874	11.8715	0.9181	0.5178	187.0260	577	251853	0.9651	0.3349
